project,merge_date,day_index,builds_per_day,build_index_start,build_index_end,cumulative_builds,daily_commit_count
icu,2019-10-18,185,1,185,185,185,1
icu,2019-10-21,186,1,186,186,186,2
icu,2019-10-23,187,1,187,187,187,3
icu,2019-10-28,188,1,188,188,188,2
icu,2019-10-29,189,1,189,189,189,1
icu,2019-11-05,190,1,190,190,190,6
icu,2019-11-06,191,1,191,191,191,5
icu,2019-11-07,192,1,192,192,192,1
icu,2019-11-09,193,1,193,193,193,1
icu,2019-11-12,194,1,194,194,194,1
icu,2019-11-14,195,1,195,195,195,1
icu,2019-11-22,196,1,196,196,196,2
icu,2019-11-23,197,1,197,197,197,2
icu,2019-11-26,198,1,198,198,198,1
icu,2019-11-27,199,1,199,199,199,1
icu,2019-12-02,200,1,200,200,200,1
icu,2019-12-03,201,1,201,201,201,3
icu,2019-12-04,202,1,202,202,202,1
icu,2019-12-05,203,1,203,203,203,3
icu,2019-12-11,204,1,204,204,204,3
icu,2019-12-12,205,1,205,205,205,4
icu,2019-12-13,206,1,206,206,206,1
icu,2019-12-17,207,1,207,207,207,1
icu,2019-12-18,208,1,208,208,208,3
icu,2019-12-20,209,1,209,209,209,2
icu,2019-12-30,210,1,210,210,210,1
icu,2020-01-03,211,1,211,211,211,2
icu,2020-01-04,212,1,212,212,212,1
icu,2020-01-07,213,1,213,213,213,1
icu,2020-01-08,214,1,214,214,214,2
icu,2020-01-09,215,1,215,215,215,2
icu,2020-01-14,216,1,216,216,216,5
icu,2020-01-17,217,1,217,217,217,2
icu,2020-01-20,218,1,218,218,218,3
icu,2020-01-21,219,1,219,219,219,2
icu,2020-01-22,220,1,220,220,220,1
icu,2020-01-23,221,1,221,221,221,2
icu,2020-01-29,222,1,222,222,222,1
icu,2020-01-30,223,1,223,223,223,1
icu,2020-02-03,224,1,224,224,224,1
icu,2020-02-04,225,1,225,225,225,1
icu,2020-02-05,226,1,226,226,226,2
icu,2020-02-06,227,1,227,227,227,1
icu,2020-02-10,228,1,228,228,228,1
icu,2020-02-12,229,1,229,229,229,6
icu,2020-02-19,230,1,230,230,230,6
icu,2020-02-20,231,1,231,231,231,3
icu,2020-02-21,232,1,232,232,232,1
icu,2020-02-22,233,1,233,233,233,2
icu,2020-02-26,234,1,234,234,234,2
icu,2020-02-28,235,1,235,235,235,1
icu,2020-03-03,236,1,236,236,236,1
icu,2020-03-04,237,1,237,237,237,2
icu,2020-03-05,238,1,238,238,238,7
icu,2020-03-06,239,1,239,239,239,3
icu,2020-03-08,240,1,240,240,240,2
icu,2020-03-09,241,1,241,241,241,5
icu,2020-03-10,242,1,242,242,242,5
icu,2020-03-11,243,1,243,243,243,3
icu,2020-03-13,244,1,244,244,244,1
icu,2020-03-14,245,1,245,245,245,2
icu,2020-03-16,246,1,246,246,246,2
icu,2020-03-17,247,1,247,247,247,4
icu,2020-03-18,248,1,248,248,248,5
icu,2020-03-20,249,1,249,249,249,1
icu,2020-03-21,250,1,250,250,250,1
icu,2020-03-24,251,1,251,251,251,5
icu,2020-03-25,252,1,252,252,252,8
icu,2020-03-26,253,1,253,253,253,5
icu,2020-03-27,254,1,254,254,254,4
icu,2020-03-30,255,1,255,255,255,2
icu,2020-03-31,256,1,256,256,256,2
icu,2020-04-01,257,1,257,257,257,12
icu,2020-04-02,258,1,258,258,258,3
icu,2020-04-03,259,1,259,259,259,3
icu,2020-04-06,260,1,260,260,260,2
icu,2020-04-07,261,1,261,261,261,1
icu,2020-04-08,262,1,262,262,262,3
icu,2020-04-10,263,1,263,263,263,1
icu,2020-04-11,264,1,264,264,264,1
icu,2020-04-14,265,1,265,265,265,2
icu,2020-04-15,266,1,266,266,266,1
icu,2020-04-16,267,1,267,267,267,2
icu,2020-04-18,268,1,268,268,268,2
icu,2020-04-20,269,1,269,269,269,1
icu,2020-04-21,270,1,270,270,270,2
icu,2020-04-22,271,1,271,271,271,3
icu,2020-04-23,272,1,272,272,272,2
icu,2020-04-25,273,1,273,273,273,1
icu,2020-04-28,274,1,274,274,274,1
icu,2020-05-07,275,1,275,275,275,2
icu,2020-05-09,276,1,276,276,276,2
icu,2020-05-13,277,1,277,277,277,1
icu,2020-05-14,278,1,278,278,278,1
icu,2020-05-20,279,1,279,279,279,3
icu,2020-05-26,280,1,280,280,280,1
icu,2020-05-27,281,1,281,281,281,1
icu,2020-05-28,282,1,282,282,282,1
icu,2020-05-29,283,1,283,283,283,2
icu,2020-06-02,284,1,284,284,284,2
icu,2020-06-03,285,1,285,285,285,2
icu,2020-06-04,286,1,286,286,286,2
icu,2020-06-11,287,1,287,287,287,1
icu,2020-06-15,288,1,288,288,288,1
icu,2020-06-16,289,1,289,289,289,1
icu,2020-06-17,290,1,290,290,290,1
icu,2020-06-18,291,1,291,291,291,5
icu,2020-06-19,292,1,292,292,292,2
icu,2020-06-22,293,1,293,293,293,1
icu,2020-06-23,294,1,294,294,294,1
icu,2020-06-24,295,1,295,295,295,1
icu,2020-06-25,296,1,296,296,296,3
icu,2020-06-30,297,1,297,297,297,1
icu,2020-07-01,298,1,298,298,298,2
icu,2020-07-03,299,1,299,299,299,1
icu,2020-07-06,300,1,300,300,300,1
icu,2020-07-07,301,1,301,301,301,1
icu,2020-07-14,302,1,302,302,302,1
icu,2020-07-15,303,1,303,303,303,1
icu,2020-07-21,304,1,304,304,304,2
icu,2020-07-22,305,1,305,305,305,1
icu,2020-07-24,306,1,306,306,306,1
icu,2020-07-31,307,1,307,307,307,1
icu,2020-08-01,308,1,308,308,308,1
icu,2020-08-04,309,1,309,309,309,4
icu,2020-08-05,310,1,310,310,310,4
icu,2020-08-06,311,1,311,311,311,1
icu,2020-08-07,312,1,312,312,312,2
icu,2020-08-10,313,1,313,313,313,2
icu,2020-08-11,314,1,314,314,314,1
icu,2020-08-12,315,1,315,315,315,4
icu,2020-08-13,316,1,316,316,316,1
icu,2020-08-14,317,1,317,317,317,3
icu,2020-08-17,318,1,318,318,318,6
icu,2020-08-18,319,1,319,319,319,2
icu,2020-08-19,320,1,320,320,320,6
icu,2020-08-20,321,1,321,321,321,4
icu,2020-08-21,322,1,322,322,322,2
icu,2020-08-24,323,1,323,323,323,3
icu,2020-08-26,324,1,324,324,324,2
icu,2020-08-27,325,1,325,325,325,5
icu,2020-08-28,326,1,326,326,326,4
icu,2020-08-29,327,1,327,327,327,3
icu,2020-08-31,328,1,328,328,328,6
icu,2020-09-01,329,1,329,329,329,3
icu,2020-09-02,330,1,330,330,330,7
icu,2020-09-03,331,1,331,331,331,10
icu,2020-09-04,332,1,332,332,332,3
icu,2020-09-05,333,1,333,333,333,1
icu,2020-09-08,334,1,334,334,334,2
icu,2020-09-09,335,1,335,335,335,4
icu,2020-09-10,336,1,336,336,336,17
icu,2020-09-11,337,1,337,337,337,1
icu,2020-09-12,338,1,338,338,338,1
icu,2020-09-14,339,1,339,339,339,4
icu,2020-09-15,340,1,340,340,340,6
icu,2020-09-16,341,1,341,341,341,8
icu,2020-09-17,342,1,342,342,342,6
icu,2020-09-18,343,1,343,343,343,4
icu,2020-09-21,344,1,344,344,344,3
icu,2020-09-22,345,1,345,345,345,2
icu,2020-09-23,346,1,346,346,346,11
icu,2020-09-24,347,1,347,347,347,1
icu,2020-09-25,348,1,348,348,348,3
icu,2020-09-26,349,1,349,349,349,1
icu,2020-09-28,350,1,350,350,350,2
icu,2020-09-29,351,1,351,351,351,8
icu,2020-09-30,352,1,352,352,352,8
icu,2020-10-01,353,1,353,353,353,8
icu,2020-10-02,354,1,354,354,354,5
icu,2020-10-06,355,1,355,355,355,1
icu,2020-10-08,356,1,356,356,356,3
icu,2020-10-09,357,1,357,357,357,3
icu,2020-10-14,358,1,358,358,358,1
icu,2020-10-15,359,1,359,359,359,3
icu,2020-10-20,360,1,360,360,360,5
icu,2020-10-21,361,1,361,361,361,3
icu,2020-10-22,362,1,362,362,362,3
icu,2020-10-23,363,1,363,363,363,5
icu,2020-10-24,364,1,364,364,364,2
icu,2020-10-26,365,1,365,365,365,1
icu,2020-10-27,366,1,366,366,366,2
icu,2020-10-28,367,1,367,367,367,1
icu,2020-10-29,368,1,368,368,368,1
icu,2020-11-04,369,1,369,369,369,2
icu,2020-11-09,370,1,370,370,370,1
icu,2020-11-10,371,1,371,371,371,1
icu,2020-11-11,372,1,372,372,372,2
icu,2020-11-12,373,1,373,373,373,1
icu,2020-11-13,374,1,374,374,374,2
icu,2020-11-16,375,1,375,375,375,3
icu,2020-11-17,376,1,376,376,376,3
icu,2020-11-20,377,1,377,377,377,2
icu,2020-11-24,378,1,378,378,378,3
icu,2020-11-25,379,1,379,379,379,2
icu,2020-11-30,380,1,380,380,380,2
icu,2020-12-01,381,1,381,381,381,1
icu,2020-12-02,382,1,382,382,382,1
icu,2020-12-03,383,1,383,383,383,4
icu,2020-12-04,384,1,384,384,384,5
icu,2020-12-07,385,1,385,385,385,1
icu,2020-12-08,386,1,386,386,386,3
icu,2020-12-09,387,1,387,387,387,2
icu,2020-12-10,388,1,388,388,388,2
icu,2020-12-12,389,1,389,389,389,1
icu,2020-12-14,390,1,390,390,390,2
icu,2020-12-15,391,1,391,391,391,1
icu,2020-12-17,392,1,392,392,392,1
icu,2020-12-29,393,1,393,393,393,3
icu,2020-12-30,394,1,394,394,394,1
icu,2021-01-06,395,1,395,395,395,2
icu,2021-01-07,396,1,396,396,396,2
icu,2021-01-13,397,1,397,397,397,2
icu,2021-01-20,398,1,398,398,398,5
icu,2021-01-22,399,1,399,399,399,2
icu,2021-01-25,400,1,400,400,400,1
icu,2021-01-26,401,1,401,401,401,3
icu,2021-01-27,402,1,402,402,402,3
icu,2021-01-28,403,1,403,403,403,1
icu,2021-01-29,404,1,404,404,404,2
icu,2021-02-02,405,1,405,405,405,4
icu,2021-02-03,406,1,406,406,406,1
icu,2021-02-04,407,1,407,407,407,1
icu,2021-02-05,408,1,408,408,408,1
icu,2021-02-06,409,1,409,409,409,1
icu,2021-02-08,410,1,410,410,410,2
icu,2021-02-09,411,1,411,411,411,4
icu,2021-02-10,412,1,412,412,412,4
icu,2021-02-11,413,1,413,413,413,1
icu,2021-02-16,414,1,414,414,414,1
icu,2021-02-17,415,1,415,415,415,3
icu,2021-02-18,416,1,416,416,416,5
icu,2021-02-19,417,1,417,417,417,2
icu,2021-02-22,418,1,418,418,418,2
icu,2021-02-23,419,1,419,419,419,2
icu,2021-02-24,420,1,420,420,420,8
icu,2021-02-25,421,1,421,421,421,6
icu,2021-02-26,422,1,422,422,422,2
icu,2021-02-27,423,1,423,423,423,3
icu,2021-03-02,424,1,424,424,424,4
icu,2021-03-03,425,1,425,425,425,3
icu,2021-03-04,426,1,426,426,426,5
icu,2021-03-05,427,1,427,427,427,4
icu,2021-03-08,428,1,428,428,428,6
icu,2021-03-09,429,1,429,429,429,6
icu,2021-03-10,430,1,430,430,430,4
icu,2021-03-12,431,1,431,431,431,4
icu,2021-03-15,432,1,432,432,432,5
icu,2021-03-16,433,1,433,433,433,3
icu,2021-03-17,434,1,434,434,434,3
icu,2021-03-18,435,1,435,435,435,2
icu,2021-03-23,436,1,436,436,436,1
icu,2021-03-24,437,1,437,437,437,2
icu,2021-03-25,438,1,438,438,438,1
icu,2021-03-26,439,1,439,439,439,1
icu,2021-03-30,440,1,440,440,440,2
icu,2021-03-31,441,1,441,441,441,6
icu,2021-04-01,442,1,442,442,442,1
icu,2021-04-02,443,1,443,443,443,4
icu,2021-04-05,444,1,444,444,444,2
icu,2021-04-06,445,1,445,445,445,2
icu,2021-04-07,446,1,446,446,446,6
icu,2021-04-08,447,1,447,447,447,2
icu,2021-04-09,448,1,448,448,448,2
icu,2021-04-13,449,1,449,449,449,1
icu,2021-04-14,450,1,450,450,450,2
icu,2021-04-23,451,1,451,451,451,1
icu,2021-04-24,452,1,452,452,452,1
icu,2021-04-28,453,1,453,453,453,3
icu,2021-04-29,454,1,454,454,454,2
icu,2021-05-01,455,1,455,455,455,1
icu,2021-05-04,456,1,456,456,456,2
icu,2021-05-05,457,1,457,457,457,3
icu,2021-05-06,458,1,458,458,458,1
icu,2021-05-09,459,1,459,459,459,2
icu,2021-05-10,460,1,460,460,460,1
icu,2021-05-12,461,1,461,461,461,1
icu,2021-05-13,462,1,462,462,462,1
icu,2021-05-15,463,1,463,463,463,3
icu,2021-05-17,464,1,464,464,464,1
icu,2021-05-20,465,1,465,465,465,2
icu,2021-05-21,466,1,466,466,466,1
icu,2021-05-26,467,1,467,467,467,1
icu,2021-05-27,468,1,468,468,468,1
icu,2021-06-04,469,1,469,469,469,1
icu,2021-06-07,470,1,470,470,470,1
icu,2021-06-10,471,1,471,471,471,1
icu,2021-06-11,472,1,472,472,472,1
icu,2021-06-15,473,1,473,473,473,1
icu,2021-06-18,474,1,474,474,474,1
icu,2021-06-19,475,1,475,475,475,1
icu,2021-06-21,476,1,476,476,476,2
icu,2021-06-24,477,1,477,477,477,1
icu,2021-06-25,478,1,478,478,478,2
icu,2021-06-28,479,1,479,479,479,1
icu,2021-06-30,480,1,480,480,480,1
icu,2021-07-01,481,1,481,481,481,1
icu,2021-07-02,482,1,482,482,482,1
icu,2021-07-13,483,1,483,483,483,1
icu,2021-07-14,484,1,484,484,484,1
icu,2021-07-16,485,1,485,485,485,1
icu,2021-07-19,486,1,486,486,486,3
icu,2021-07-22,487,1,487,487,487,4
icu,2021-07-26,488,1,488,488,488,1
icu,2021-07-28,489,1,489,489,489,3
icu,2021-07-29,490,1,490,490,490,1
icu,2021-07-30,491,1,491,491,491,1
icu,2021-08-02,492,1,492,492,492,2
icu,2021-08-04,493,1,493,493,493,1
icu,2021-08-12,494,1,494,494,494,1
icu,2021-08-16,495,1,495,495,495,6
icu,2021-08-17,496,1,496,496,496,2
icu,2021-08-18,497,1,497,497,497,4
icu,2021-08-19,498,1,498,498,498,3
icu,2021-08-23,499,1,499,499,499,1
icu,2021-08-24,500,1,500,500,500,4
icu,2021-08-25,501,1,501,501,501,5
icu,2021-08-26,502,1,502,502,502,4
icu,2021-08-27,503,1,503,503,503,1
icu,2021-08-31,504,1,504,504,504,3
icu,2021-09-02,505,1,505,505,505,3
icu,2021-09-03,506,1,506,506,506,6
icu,2021-09-07,507,1,507,507,507,2
icu,2021-09-08,508,1,508,508,508,8
icu,2021-09-09,509,1,509,509,509,3
icu,2021-09-10,510,1,510,510,510,2
icu,2021-09-13,511,1,511,511,511,1
icu,2021-09-15,512,1,512,512,512,5
icu,2021-09-16,513,1,513,513,513,2
icu,2021-09-17,514,1,514,514,514,3
icu,2021-09-21,515,1,515,515,515,6
icu,2021-09-22,516,1,516,516,516,8
icu,2021-09-23,517,1,517,517,517,3
icu,2021-09-29,518,1,518,518,518,4
icu,2021-10-06,519,1,519,519,519,1
icu,2021-10-07,520,1,520,520,520,1
icu,2021-10-20,521,1,521,521,521,1
icu,2021-10-21,522,1,522,522,522,3
icu,2021-10-22,523,1,523,523,523,2
icu,2021-10-25,524,1,524,524,524,1
icu,2021-10-27,525,1,525,525,525,3
icu,2021-10-28,526,1,526,526,526,1
icu,2021-10-30,527,1,527,527,527,2
icu,2021-11-03,528,1,528,528,528,1
icu,2021-11-05,529,1,529,529,529,2
icu,2021-11-08,530,1,530,530,530,2
icu,2021-11-12,531,1,531,531,531,2
icu,2021-11-17,532,1,532,532,532,1
icu,2021-11-22,533,1,533,533,533,1
icu,2021-11-30,534,1,534,534,534,2
icu,2021-12-01,535,1,535,535,535,2
icu,2021-12-02,536,1,536,536,536,3
icu,2021-12-16,537,1,537,537,537,2
icu,2021-12-30,538,1,538,538,538,1
icu,2022-01-09,539,1,539,539,539,1
icu,2022-01-12,540,1,540,540,540,1
icu,2022-01-14,541,1,541,541,541,2
icu,2022-01-20,542,1,542,542,542,2
icu,2022-01-21,543,1,543,543,543,2
icu,2022-01-26,544,1,544,544,544,2
icu,2022-02-01,545,1,545,545,545,1
icu,2022-02-02,546,1,546,546,546,1
icu,2022-02-07,547,1,547,547,547,1
icu,2022-02-08,548,1,548,548,548,2
icu,2022-02-09,549,1,549,549,549,1
icu,2022-02-10,550,1,550,550,550,1
icu,2022-02-11,551,1,551,551,551,2
icu,2022-02-14,552,1,552,552,552,1
icu,2022-02-15,553,1,553,553,553,1
icu,2022-02-16,554,1,554,554,554,3
icu,2022-02-17,555,1,555,555,555,2
icu,2022-02-21,556,1,556,556,556,1
icu,2022-02-22,557,1,557,557,557,5
icu,2022-02-23,558,1,558,558,558,11
icu,2022-02-24,559,1,559,559,559,2
icu,2022-02-25,560,1,560,560,560,4
icu,2022-02-28,561,1,561,561,561,3
icu,2022-03-02,562,1,562,562,562,4
icu,2022-03-07,563,1,563,563,563,1
icu,2022-03-08,564,1,564,564,564,4
icu,2022-03-09,565,1,565,565,565,5
icu,2022-03-10,566,1,566,566,566,5
icu,2022-03-11,567,1,567,567,567,4
icu,2022-03-14,568,1,568,568,568,1
icu,2022-03-15,569,1,569,569,569,7
icu,2022-03-16,570,1,570,570,570,4
icu,2022-03-17,571,1,571,571,571,2
icu,2022-03-21,572,1,572,572,572,1
icu,2022-03-23,573,1,573,573,573,2
icu,2022-03-24,574,1,574,574,574,3
icu,2022-03-30,575,1,575,575,575,3
icu,2022-03-31,576,1,576,576,576,3
icu,2022-04-04,577,1,577,577,577,1
icu,2022-04-06,578,1,578,578,578,1
icu,2022-04-11,579,1,579,579,579,1
icu,2022-04-13,580,1,580,580,580,1
icu,2022-04-15,581,1,581,581,581,1
icu,2022-04-20,582,1,582,582,582,1
icu,2022-04-27,583,1,583,583,583,1
icu,2022-04-29,584,1,584,584,584,4
icu,2022-04-30,585,1,585,585,585,1
icu,2022-05-06,586,1,586,586,586,1
icu,2022-05-07,587,1,587,587,587,1
icu,2022-05-10,588,1,588,588,588,1
icu,2022-05-11,589,1,589,589,589,1
icu,2022-05-14,590,1,590,590,590,1
icu,2022-05-17,591,1,591,591,591,1
icu,2022-05-19,592,1,592,592,592,2
icu,2022-05-20,593,1,593,593,593,1
icu,2022-05-21,594,1,594,594,594,1
icu,2022-05-24,595,1,595,595,595,2
icu,2022-05-25,596,1,596,596,596,7
icu,2022-05-26,597,1,597,597,597,2
icu,2022-05-27,598,1,598,598,598,1
icu,2022-05-31,599,1,599,599,599,1
icu,2022-06-02,600,1,600,600,600,1
icu,2022-06-03,601,1,601,601,601,1
icu,2022-06-08,602,1,602,602,602,2
icu,2022-06-09,603,1,603,603,603,2
icu,2022-06-15,604,1,604,604,604,1
icu,2022-06-16,605,1,605,605,605,1
icu,2022-06-23,606,1,606,606,606,2
icu,2022-06-25,607,1,607,607,607,1
icu,2022-06-27,608,1,608,608,608,3
icu,2022-06-28,609,1,609,609,609,1
icu,2022-06-29,610,1,610,610,610,2
icu,2022-07-01,611,1,611,611,611,1
icu,2022-07-12,612,1,612,612,612,2
icu,2022-07-14,613,1,613,613,613,3
icu,2022-07-15,614,1,614,614,614,1
icu,2022-07-18,615,1,615,615,615,2
icu,2022-07-22,616,1,616,616,616,1
icu,2022-07-28,617,1,617,617,617,1
icu,2022-07-29,618,1,618,618,618,1
icu,2022-08-01,619,1,619,619,619,1
icu,2022-08-05,620,1,620,620,620,1
icu,2022-08-09,621,1,621,621,621,1
icu,2022-08-11,622,1,622,622,622,2
icu,2022-08-16,623,1,623,623,623,2
icu,2022-08-18,624,1,624,624,624,1
icu,2022-08-20,625,1,625,625,625,1
icu,2022-08-22,626,1,626,626,626,2
icu,2022-08-23,627,1,627,627,627,2
icu,2022-08-26,628,1,628,628,628,1
icu,2022-08-30,629,1,629,629,629,2
icu,2022-08-31,630,1,630,630,630,2
icu,2022-09-01,631,1,631,631,631,5
icu,2022-09-02,632,1,632,632,632,1
